Date,country,Grocery & pharmacy,Parks,Residential,Retail & recreation,Transit stations,Workplace
2020-03-12,Norway,39.113,1.327,6.021,-11.306,-21.297,-12.539
2020-03-12,Papua New Guinea,12.296,-5.233,-0.064,7.478,1.243,17.884
2020-03-12,Poland,20.323,-12.687,5.088,-12.119,-18.908,-8.778
2020-03-12,Qatar,-1.691,-12.689,7.558,-20.232,-21.673,-0.025
2020-03-12,Romania,14.474,5.914,3.472,-9.328,-14.603,-16.21
2020-03-12,Singapore,-9.7,-8.373,6.485,-12.675,-10.283,-1.999
2020-03-12,Slovakia,16.593,9.242,6.673,-17.02,-26.693,-16.277
2020-03-12,Slovenia,23.772,5.117,2.769,-10.158,-7.537,-3.497
2020-03-12,South Africa,-5.291,-6.027,-2.289,-5.709,-3.683,2.871
2020-03-12,South Korea,-4.388,16.602,7.978,-22.871,-19.377,-7.241
2020-03-12,Spain,26.198,1.173,3.119,-14.405,-16.766,-5.937
2020-03-12,Sweden,9.568,-10.192,3.604,-9.951,-14.565,-4.543
2020-03-12,Tanzania,2.089,3.446,1.155,-1.107,3.346,-1.6
2020-03-12,Thailand,-1.092,-9.356,4.363,-5.55,-15.219,-7.12
2020-03-12,Turkey,18.909,22.537,-2.043,4.577,5.063,11.053
2020-03-12,United Kingdom,9.585,6.705,1.677,-1.207,-7.711,-1.412
2020-03-12,United States,20.349,18.458,1.08,6.134,-5.712,-2.891
2020-03-12,Uruguay,1.485,-24.539,-1.431,-4.674,1.263,20.988
2020-03-12,Zambia,-3.126,7.37,8.13,-0.611,-4.45,-27.053
2020-03-13,Aruba,29.769,-2.875,1.851,-12.498,-6.233,2.464
2020-03-13,Australia,16.24,-6.008,-0.563,0.173,2.81,13.055
2020-03-13,Belarus,5.992,7.629,-0.188,1.277,0.222,4.676
2020-03-13,Belgium,29.702,-3.144,5.655,-17.068,-16.951,-8.461
2020-03-13,Bosnia and Herzegovina,11.804,8.929,2.593,-10.599,-8.095,-4.555
2020-03-13,Brazil,6.325,-8.623,-1.391,-0.29,8.586,16.768
2020-03-13,Bulgaria,19.141,20.403,3.038,-16.147,-9.853,-12.54
2020-03-13,Cambodia,-3.204,-5.572,2.67,-5.806,-27.387,4.562
2020-03-13,Canada,31.886,-8.902,3.907,-1.887,-14.281,-3.903
2020-03-13,Chile,4.205,-18.117,-0.389,-3.387,3.349,15.74
2020-03-13,Colombia,1.94,-10.409,-0.567,-6.512,3.011,15.781
2020-03-13,Croatia,23.978,3.162,2.289,-8.589,-8.758,-1.56
2020-03-13,Czechia,14.557,2.951,7.205,-22.018,-24.371,-16.394
2020-03-13,Denmark,0.223,14.457,14.718,-23.801,-45.011,-38.884
2020-03-13,Ecuador,2.669,-8.502,5.991,-9.228,-7.78,-16.247
2020-03-13,France,13.454,4.145,2.848,-9.046,-8.177,-2.107
2020-03-13,Gabon,3.14,-6.799,-0.751,-2.619,-6.651,2.748
2020-03-13,Germany,15.929,4.11,3.412,-9.706,-14.095,-4.014
2020-03-13,Greece,25.787,6.804,8.233,-26.53,-25.221,-18.576
2020-03-13,Guatemala,12.891,1.866,-0.184,1.601,-5.297,4.555
2020-03-13,Honduras,8.513,-6.631,1.618,-7.835,-6.202,2.389
2020-03-13,Hungary,23.121,6.362,2.28,-1.889,-6.676,-3.343
2020-03-13,Indonesia,2.797,-2.403,0.779,1.74,0.31,5.242
2020-03-13,Iraq,2.878,-10.725,4.714,-20.321,-15.933,2.494
2020-03-13,Italy,-29.919,-64.9,26.875,-75.305,-70.598,-52.244
2020-03-13,Japan,2.5,4.291,4.497,-5.588,-17.912,-4.635
2020-03-13,Kenya,4.93,1.226,-0.551,4.445,5.501,8.423
2020-03-13,Laos,1.926,-1.895,1.557,-2.212,-11.883,19.262
2020-03-13,Latvia,11.048,-12.334,5.759,-8.075,-14.788,-14.349
2020-03-13,Lithuania,7.94,3.462,5.418,-14.831,-16.515,-13.193
2020-03-13,Luxembourg,40.841,3.014,3.507,-14.045,-10.743,-5.986
2020-03-13,Malta,23.147,-3.978,11.503,-26.475,-19.064,-17.625
2020-03-13,Mexico,6.251,2.937,-1.084,2.131,4.519,5.556
2020-03-13,Mozambique,-4.086,-4.46,-3.256,-4.071,-2.75,18.708
2020-03-13,Netherlands,20.364,1.192,5.997,-12.32,-23.079,-9.389
2020-03-13,New Zealand,0.376,-10.922,-0.84,1.164,5.354,17.124
2020-03-13,North Macedonia,8.296,9.102,6.567,-23.737,-22.133,-13.564
2020-03-13,Norway,14.027,6.156,12.248,-28.888,-34.638,-28.833
2020-03-13,Papua New Guinea,13.791,-5.585,1.336,7.937,-0.183,18.779
2020-03-13,Poland,5.592,-25.828,9.135,-28.541,-32.046,-15.892
2020-03-13,Qatar,-11.274,-22.799,9.36,-31.416,-32.778,-3.137
2020-03-13,Romania,8.663,-2.575,3.822,-15.562,-17.666,-8.328
2020-03-13,Singapore,-9.579,-8.214,7.886,-10.436,-11.529,0.26
2020-03-13,Slovakia,5.485,-11.739,11.646,-36.991,-39.67,-23.454
2020-03-13,Slovenia,11.677,-23.733,8.663,-26.752,-22.537,-10.915
2020-03-13,South Africa,0.006,-5.892,-3.084,-0.545,-1.893,2.763
2020-03-13,South Korea,-4.065,5.879,9.035,-23.653,-20.001,-6.991
2020-03-13,Spain,24.893,-18.699,8.04,-34.231,-31.168,-15.603
2020-03-13,Sweden,8.636,5.467,5.203,-12.935,-18.335,-8.361
2020-03-13,Tanzania,-1.069,2.922,0.894,-3.469,0.215,-2.465
2020-03-13,Thailand,-0.545,-12.26,4.841,-8.003,-16.809,-5.875
2020-03-13,Turkey,14.403,15.009,-0.474,-1.161,1.868,7.21
2020-03-13,United Kingdom,10.877,10.348,2.228,-2.609,-9.509,-3.343
2020-03-13,United States,24.644,7.912,2.508,1.759,-9.388,-5.747
2020-03-13,Uruguay,6.628,-29.117,-0.977,-8.572,-5.582,19.961
2020-03-13,Zambia,-4.603,5.625,4.304,-2.58,-6.145,-7.767
2020-03-14,Aruba,15.855,-6.103,2.828,-21.127,-15.854,-1.921
2020-03-14,Australia,19.676,-13.317,1.616,-0.409,-6.677,5.676
2020-03-14,Belarus,2.08,-5.36,0.976,-4.153,-5.788,2.943
2020-03-14,Belgium,3.19,1.965,10.481,-49.101,-29.454,-21.251
2020-03-14,Bosnia and Herzegovina,6.568,-0.679,3.789,-19.489,-14.72,-6.988
2020-03-14,Brazil,7.221,-14.674,0.797,-1.81,1.53,8.751
2020-03-14,Bulgaria,1.953,-12.701,6.093,-41.013,-24.24,-17.611
2020-03-14,Cambodia,-3.785,-10.542,3.528,-9.946,-27.4,3.512
2020-03-14,Canada,22.226,-3.875,4.736,-9.289,-18.871,-2.417
2020-03-14,Chile,9.136,-20.91,2.573,-0.711,-0.475,7.256
2020-03-14,Colombia,6.357,-10.95,1.289,-5.972,-2.7,9.47
2020-03-14,Croatia,13.108,-0.164,3.542,-16.772,-19.235,-4.154
2020-03-14,Czechia,15.1,17.889,5.929,-45.319,-26.297,-9.139
2020-03-14,Denmark,-10.435,59.897,9.657,-30.282,-39.412,-24.257
2020-03-14,Ecuador,3.387,-17.039,6.139,-18.691,-13.047,-10.112
2020-03-14,France,5.918,1.484,4.329,-19.543,-14.348,-4.701
2020-03-14,Gabon,-2.432,-9.404,1.265,-7.742,-9.213,-0.754
2020-03-14,Germany,11.459,32.734,3.65,-15.211,-17.793,-3.544
2020-03-14,Greece,10.138,-3.098,10.619,-47.372,-34.552,-25.266
2020-03-14,Guatemala,11.37,-1.046,0.205,-1.019,-5.418,2.687
2020-03-14,Honduras,9.433,-9.801,2.637,-12.206,-8.655,-0.954
2020-03-14,Hungary,6.237,12.076,2.162,-12.324,-8.913,-2.998
2020-03-14,Indonesia,3.128,-6.269,1.244,-1.956,-4.561,5.346
2020-03-14,Iraq,-6.958,-18.065,6.982,-26.011,-22.234,-6.594
2020-03-14,Italy,-42.708,-74.408,25.285,-82.484,-75.316,-56.626
2020-03-14,Japan,-2.314,-23.119,6.075,-11.612,-24.9,-6.544
2020-03-14,Kenya,3.431,-0.164,0.565,1.718,3.616,5.647
2020-03-14,Laos,1.449,-5.194,2.352,-4.548,-16.47,13.047
2020-03-14,Latvia,3.895,-6.8,5.789,-20.422,-18.517,-11.057
2020-03-14,Lithuania,3.531,-1.731,5.63,-24.82,-24.603,-10.282
2020-03-14,Luxembourg,16.892,11.86,6.458,-25.768,-14.241,-8.428
2020-03-14,Malta,4.459,-11.673,11.891,-41.355,-26.522,-16.056
2020-03-14,Mexico,9.185,5.464,-1.277,2.144,3.174,3.536
2020-03-14,Mozambique,-0.536,-5.643,-2.25,-0.621,-3.234,8.299
2020-03-14,Netherlands,11.917,14.854,5.947,-19.075,-28.043,-7.447
2020-03-14,New Zealand,2.791,-2.796,0.565,3.005,0.011,9.061
2020-03-14,North Macedonia,6.47,-10.632,6.738,-36.639,-30.612,-13.647
2020-03-14,Norway,-12.211,11.417,9.684,-48.379,-39.689,-26.547
2020-03-14,Papua New Guinea,18.247,-3.737,1.827,10.525,-0.791,19.289
2020-03-14,Poland,-15.641,-27.028,10.143,-48.308,-40.26,-15.517
2020-03-14,Qatar,-8.955,-15.414,8.27,-26.217,-31.156,-0.982
2020-03-14,Romania,2.748,-17.571,3.822,-26.462,-22.498,-4.283
2020-03-14,Singapore,-8.404,-2.457,6.705,-11.038,-14.665,-0.454
2020-03-14,Slovakia,-16.453,-27.266,10.979,-61.041,-49.357,-23.606
2020-03-14,Slovenia,-13.75,-28.746,10.556,-45.631,-29.532,-14.204
2020-03-14,South Africa,1.187,-10.197,-0.791,1.241,-6.647,3.358
2020-03-14,South Korea,-0.153,2.922,8.927,-24.67,-22.112,-6.242
2020-03-14,Spain,-6.14,-42.137,13.406,-61.554,-49.433,-29.112
2020-03-14,Sweden,7.848,39.817,4.012,-16.322,-16.212,-6.728
2020-03-14,Tanzania,-1.322,0.256,0.455,-4.352,-0.849,-2.188
2020-03-14,Thailand,-1.037,-18.849,3.769,-11.006,-19.394,0.809
2020-03-14,Turkey,10.252,9.392,1.125,-6.986,-4.309,3.992
2020-03-14,United Kingdom,8.169,3.971,2.403,-7.949,-13.692,-2.691
2020-03-14,United States,19.313,3.133,3.096,-4.548,-10.119,-2.608
2020-03-14,Uruguay,-0.131,-47.416,6.315,-23.957,-24.755,4.67
2020-03-14,Zambia,-5.574,5.634,2.409,-1.118,-7.409,8.782
2020-03-15,Aruba,-6.056,-5.66,6.922,-27.523,-18.054,-6.726
2020-03-15,Australia,24.242,-9.974,2.326,-1.672,-11.832,0.52
2020-03-15,Belarus,3.68,4.273,0.346,-2.613,-2.079,4.548
2020-03-15,Belgium,-11.879,14.963,9.603,-62.282,-34.678,-28.637
2020-03-15,Bosnia and Herzegovina,3.714,1.521,3.743,-23.584,-17.509,-9.426
2020-03-15,Brazil,6.987,-20.053,2.262,-6.79,-5.214,2.568
2020-03-15,Bulgaria,-18.303,-40.291,8.875,-63.075,-40.578,-25.611
2020-03-15,Cambodia,-4.719,-14.141,4.588,-12.654,-27.826,2.048
2020-03-15,Canada,13.562,17.871,4.598,-11.352,-22.465,-5.637
2020-03-15,Chile,15.157,-27.567,5.302,-8.568,-6.107,0.149
2020-03-15,Colombia,8.671,-14.697,3.535,-11.968,-9.605,2.08
2020-03-15,Croatia,5.168,3.321,4.091,-22.413,-25.26,-8.89
2020-03-15,Czechia,9.977,26.753,5.431,-56.914,-32.862,-13.271
2020-03-15,Denmark,-19.984,17.551,8.83,-32.122,-46.345,-24
2020-03-15,Ecuador,1.055,-27.158,6.722,-29.152,-18.545,-12.012
2020-03-15,France,21.94,9.567,4.642,-33.196,-22.058,-11.208
2020-03-15,Gabon,-3.898,-10.734,3.353,-11.179,-13.209,-2.591
2020-03-15,Germany,13.391,63.742,2.961,-12.693,-17.297,-6.355
2020-03-15,Greece,-8.224,-18.664,13.29,-64.777,-44.535,-34.027
2020-03-15,Guatemala,7.125,-9.586,3.285,-11.042,-11.644,-2.677
2020-03-15,Honduras,6.776,-14.268,4.118,-22.828,-18.479,-9.525
2020-03-15,Hungary,-43.477,29.163,3.568,-31.306,-14.992,-12.483
2020-03-15,Indonesia,3.239,-10.511,2.657,-6.23,-10.612,2.701
2020-03-15,Iraq,-0.73,-16.31,9.211,-24.959,-23.308,-17.362
2020-03-15,Italy,-54.865,-79.285,23.031,-87.635,-79.007,-55.952
2020-03-15,Japan,2.765,-5.321,4.317,-8.7,-22.066,-3.83
2020-03-15,Kenya,3.333,-1.12,1.072,-0.31,1.765,5.7
2020-03-15,Laos,1.137,-5.464,2.759,-5.437,-16.936,10.417
2020-03-15,Latvia,8.192,33.916,3.555,-18.505,-10.146,-10.443
2020-03-15,Lithuania,7.645,33.167,4.111,-18.16,-22.475,-6.251
2020-03-15,Luxembourg,2.415,37.723,7.621,-31.836,-11.506,-16.246
2020-03-15,Malta,-11.511,-18.078,12.304,-51.42,-33.946,-21.59
2020-03-15,Mexico,7.536,4.765,0.178,-0.409,-5.969,-6.355
2020-03-15,Mozambique,-3.314,-8.651,-0.166,-4.876,-8.98,0.992
2020-03-15,Netherlands,10.579,18.157,6.216,-28.382,-34.245,-14.261
2020-03-15,New Zealand,5.469,-6.87,1.216,-0.554,-2.052,5.241
2020-03-15,North Macedonia,2.744,-37.621,10.579,-55.157,-42.802,-24.692
2020-03-15,Norway,-30.28,-28.119,10.805,-63.651,-49.724,-28.491
2020-03-15,Papua New Guinea,14.556,-5.054,1.368,10.184,-5.833,18.866
2020-03-15,Poland,-36.869,-19.259,10.486,-65.034,-49.022,-23.553
2020-03-15,Qatar,-4.777,-5.553,8.558,-19.368,-25.245,-4.218
2020-03-15,Romania,2.67,-28.016,5.703,-35.82,-30.273,-10.711
2020-03-15,Singapore,-9.12,2.505,5.976,-13.105,-17.316,-3.819
2020-03-15,Slovakia,-30.88,-21.059,10.162,-72.51,-55.111,-29.413
2020-03-15,Slovenia,-32.275,-14.439,9.714,-58.852,-31.203,-22.704
2020-03-15,South Africa,0.265,-16.245,1.811,-3.911,-12.28,1.981
2020-03-15,South Korea,0.699,1.075,8.699,-26.682,-26.534,-10.482
2020-03-15,Spain,-39.964,-65.869,16.94,-82.364,-65.509,-43.03
2020-03-15,Sweden,0.925,7.074,4.522,-22.428,-26.111,-9.817
2020-03-15,Tanzania,-1.51,-1.169,0.697,-4.844,-0.844,-3.706
2020-03-15,Thailand,-0.489,-21.537,4.02,-13.962,-22.207,-1.624
2020-03-15,Turkey,6.454,3.13,1.993,-13.395,-12.726,-0.343
2020-03-15,United Kingdom,8.385,2.615,2.143,-10.216,-15.799,-3.772
2020-03-15,United States,13.718,3.961,3.618,-8.557,-13.032,-6.66
2020-03-15,Uruguay,-5.387,-57.814,11.542,-36.791,-37.431,-9.21
2020-03-15,Zambia,-5.978,2.127,1.996,-3.332,-9.189,7.455
2020-03-16,Aruba,-1.708,-6.768,7.752,-29.654,-19.171,-17.309
2020-03-16,Australia,31.184,-14.443,1.58,-1.776,-8.748,8.573
2020-03-16,Belarus,5.996,7.231,0.588,-1.393,-0.563,4.284
2020-03-16,Belgium,9.001,10.773,13.086,-42.902,-41.147,-34.367
2020-03-16,Bosnia and Herzegovina,8.146,3.936,5.676,-24.211,-20.368,-12.991
2020-03-16,Brazil,6.204,-22.935,1.759,-11.03,-5.381,10.204
2020-03-16,Bulgaria,-19.97,-30.014,13.073,-56.106,-43.165,-33.379
2020-03-16,Cambodia,-4.041,-14.996,5.254,-13.649,-27.638,-2.432
2020-03-16,Canada,19.475,17.521,8.5,-12.365,-32.548,-19.14
2020-03-16,Chile,13.921,-33.388,6.911,-18.979,-15.05,0.353
2020-03-16,Colombia,11.461,-17.655,5.286,-15.378,-13.926,-2.891
2020-03-16,Croatia,13.434,10.255,7.67,-20.842,-32.605,-19.353
2020-03-16,Czechia,-6.198,-3.138,12.227,-60.36,-45.633,-25.883
2020-03-16,Denmark,-15.093,33.443,14.665,-26.741,-51.872,-40.823
2020-03-16,Ecuador,13.208,-29.649,11.15,-26.227,-26.62,-30.5
2020-03-16,France,34.202,-9.318,11.876,-44.201,-35.692,-29.038
2020-03-16,Gabon,-3.747,-9.069,5.33,-8.28,-12.757,-7.793
2020-03-16,Germany,19.169,48.143,5.428,-9.117,-24.023,-15.209
2020-03-16,Greece,-5.21,-27.243,15.726,-57.619,-50.055,-39.028
2020-03-16,Guatemala,14.012,-13.987,7.321,-16.496,-21.238,-14.024
2020-03-16,Honduras,5.621,-21.628,11.679,-41.063,-36.087,-31.149
2020-03-16,Hungary,-0.421,10.867,8.066,-21.297,-24.644,-22.269
2020-03-16,Indonesia,1.898,-9.095,4.658,-6.796,-12.665,-5.54
2020-03-16,Iraq,-0.725,-15.699,9.341,-28.297,-20.965,-22.145
2020-03-16,Italy,-42.186,-71.184,26.041,-78.936,-75.883,-57.34
2020-03-16,Japan,1.256,-1.945,3.841,-6.483,-16.514,-2.945
2020-03-16,Kenya,5.07,-4.526,3.079,0.109,0.424,0.514
2020-03-16,Laos,2.907,-3.793,1.925,-3.819,-12.936,12.483
2020-03-16,Latvia,-1.807,3.335,8.98,-22.479,-22.312,-23.226
2020-03-16,Lithuania,-9.599,18.58,11.882,-36.027,-35.735,-24.315
2020-03-16,Luxembourg,12.803,21.448,9.35,-45.109,-26.422,-34.455
2020-03-16,Malta,-8.99,-26.426,15.521,-42.734,-35.765,-31.528
2020-03-16,Mexico,5.705,-3.678,9.073,-7.764,-23.249,-36.241
2020-03-16,Mozambique,-3.865,-7.385,-2.854,-7.27,-7.571,15.556
2020-03-16,Netherlands,14.51,30.786,11.645,-26.608,-45.035,-30.839
2020-03-16,New Zealand,5.662,-16.353,-0.49,-5.797,1.08,22.247
2020-03-16,North Macedonia,0.924,-20.37,11.945,-49.964,-38.004,-25.087
2020-03-16,Norway,-16.291,1.045,16.053,-48.011,-49.971,-41.325
2020-03-16,Papua New Guinea,8.568,-7.121,2.03,2.447,-7.362,16.733
2020-03-16,Poland,-28.247,-16.191,14.062,-55.012,-51.785,-31.867
2020-03-16,Qatar,-4.056,-8.959,10.08,-24.523,-27.122,-8.239
2020-03-16,Romania,-7.242,-20.882,8.814,-32.595,-35.707,-23.701
2020-03-16,Singapore,-1.429,1.842,7.986,-10.832,-16.52,-9.735
2020-03-16,Slovakia,-19.852,-23.342,16.053,-67.394,-57.59,-40.177
2020-03-16,Slovenia,-31.085,-5.933,16.577,-66.411,-45.751,-37.416
2020-03-16,South Africa,0.826,-18.016,3.367,-8.892,-11.735,1.236
2020-03-16,South Korea,0.532,15.965,7.898,-19.871,-19.844,-7.069
2020-03-16,Spain,-36.903,-72.626,21.725,-82.026,-70.956,-51.493
2020-03-16,Sweden,1.811,3.398,7.046,-20.318,-26.616,-15.54
2020-03-16,Tanzania,3.779,-0.259,1.155,-5.924,0.775,-2.565
2020-03-16,Thailand,2.652,-16.374,5.056,-9.573,-19.635,-7.931
2020-03-16,Turkey,11.422,-7.999,4.253,-14.36,-14.952,-9.411
2020-03-16,United Kingdom,16.437,19.331,3.564,-5.472,-17.1,-7.831
2020-03-16,United States,18.686,0.779,6.761,-8.677,-19.594,-16.575
2020-03-16,Uruguay,-9.288,-49.394,9.585,-32.753,-30.138,-4.438
2020-03-16,Zambia,-6.59,-1.014,2.028,-6.188,-10.091,7.936
2020-03-17,Aruba,-3.321,-15.286,11.931,-40.765,-28.382,-34.209
2020-03-17,Australia,34.252,-19.524,2.628,-4.261,-12.282,6.995
2020-03-17,Belarus,7.003,7.423,0.9,-1.902,-1.919,3.339
2020-03-17,Belgium,23.638,24.067,16.189,-37.003,-46.376,-42.255
2020-03-17,Bosnia and Herzegovina,3.472,7.297,7.683,-32.991,-25.5,-21.221
2020-03-17,Brazil,6.791,-26.899,3.471,-16.963,-12.316,5.043
2020-03-17,Bulgaria,-22.349,-21.609,15.791,-52.856,-46.325,-39.521
2020-03-17,Cambodia,-5.791,-17.464,5.89,-17.731,-29.606,-8.797
2020-03-17,Canada,14.661,8.921,12.62,-21.685,-42.67,-32.098
2020-03-17,Chile,4.673,-38.173,10.35,-28.656,-24.571,-7.381
2020-03-17,Colombia,12.36,-19.976,8.288,-21.221,-18.707,-10.13
2020-03-17,Croatia,3.717,16.057,10.546,-26.177,-39.835,-27.937
2020-03-17,Czechia,-20.834,-15.203,17.427,-64.01,-54.669,-36.714
2020-03-17,Denmark,-7.174,36.902,17.605,-26.523,-54.593,-51.601
2020-03-17,Ecuador,-15.567,-49.561,22.151,-51.71,-51.665,-55.572
2020-03-17,France,-2.795,-33.435,21.265,-60.448,-54.622,-49.77
2020-03-17,Gabon,-5.204,-4.67,6.303,-11.872,-14.452,-9.788
2020-03-17,Germany,13.029,33.548,9.112,-18.76,-32.646,-23.499
2020-03-17,Greece,-11.759,-25.108,17.142,-54.604,-52.252,-42.949
2020-03-17,Guatemala,-0.187,-24.441,15.709,-34.938,-42.401,-31.317
2020-03-17,Honduras,-21.631,-35.832,21.069,-62.696,-58.067,-56.21
2020-03-17,Hungary,18.659,6.358,12.14,-23.329,-33.293,-29.984
2020-03-17,Indonesia,1.315,-10.01,5.979,-8.332,-15.818,-12.071
2020-03-17,Iraq,-8.534,-19.599,9.826,-35.047,-30.146,-27.945
2020-03-17,Italy,-40.229,-67.938,28.339,-76.797,-75.362,-59.995
2020-03-17,Japan,3.073,7.342,3.671,-2.473,-14.775,-3.582
2020-03-17,Kenya,2.345,-8.413,4.888,-3.327,0.055,-7.099
2020-03-17,Laos,3.016,-2.986,1.794,-6.049,-13.931,12.29
2020-03-17,Latvia,-6.169,13.114,11.717,-25.739,-32.733,-33.168
2020-03-17,Lithuania,-22.125,35.486,16.819,-49.544,-43.97,-42.013
2020-03-17,Luxembourg,4.202,-5.481,18.106,-59.527,-42.187,-51.149
2020-03-17,Malta,-6.579,-38.669,18.226,-44.034,-38.091,-39.127
2020-03-17,Mexico,4.973,-8.268,5.067,-8.14,-15.047,-20.942
2020-03-17,Mozambique,-3.262,-3.605,-3.104,-8.945,-6.211,20.86
2020-03-17,Netherlands,11.644,46.229,15.33,-28.348,-52.86,-42.634
2020-03-17,New Zealand,8.926,-21.452,0.669,-8.24,-5.246,18.131
2020-03-17,North Macedonia,-4.678,-5.309,13.101,-48.081,-38.411,-32.536
2020-03-17,Norway,-13.7,13.201,18.918,-43.483,-52.525,-50.1
2020-03-17,Papua New Guinea,10.911,-8.028,2.556,2.002,-3.672,16.056
2020-03-17,Poland,-25.534,-0.684,16.479,-52.331,-52.365,-36.664
2020-03-17,Qatar,-4.803,-13.003,12.715,-31.209,-31.732,-13.918
2020-03-17,Romania,-15.618,-15.762,10.319,-34.356,-39.161,-32.289
2020-03-17,Singapore,11.384,1.727,8.843,-8.356,-16.383,-12.256
2020-03-17,Slovakia,-23.842,-14.17,19.354,-69.495,-59.557,-48.375
2020-03-17,Slovenia,-38.823,-1.401,21.289,-71.848,-54.841,-48.824
2020-03-17,South Africa,-2.468,-16.028,4.687,-13.085,-12.859,-2.123
2020-03-17,South Korea,-3.217,17.529,6.769,-18.224,-16.727,-5.931
2020-03-17,Spain,-37.415,-72.921,24.943,-82.473,-73.474,-56.712
2020-03-17,Sweden,0.802,4.443,9.156,-22.718,-30.439,-20.598
2020-03-17,Tanzania,7.429,-1.193,1.46,-6.133,0.817,-3.51
2020-03-17,Thailand,1.545,-14.992,5.611,-9.093,-20.909,-11.287
2020-03-17,Turkey,12.387,-17.549,7.034,-23.989,-21.385,-17.723
2020-03-17,United Kingdom,20.662,13.598,6.755,-11.316,-24.198,-14.336
2020-03-17,United States,15.234,5.574,10.043,-15.41,-25.242,-25.009
2020-03-17,Uruguay,-16.232,-54.726,11.132,-41.097,-36.028,-9.208
2020-03-17,Zambia,-4.892,-0.241,1.538,-4.98,-9.303,8.28
2020-03-18,Aruba,-39.149,-24.963,18.707,-58.245,-43.227,-60.216
2020-03-18,Australia,31.912,-16.306,4.313,-6.306,-17.32,2.566
2020-03-18,Belarus,9.379,14.394,0.9,-1.084,-0.686,2.28
2020-03-18,Belgium,-0.258,9.915,19.706,-52.745,-54.355,-49.935
2020-03-18,Bosnia and Herzegovina,-4.046,7.184,10.514,-46.6,-31.82,-31.24
2020-03-18,Brazil,5.461,-28.568,6.594,-24.044,-20.86,-4.26
2020-03-18,Bulgaria,-24.801,-23.628,17.123,-54.891,-50.012,-42.683
2020-03-18,Cambodia,-9.656,-17.844,7.655,-21.887,-33.726,-12.595
2020-03-18,Canada,8.022,12.458,15.116,-30.881,-47.524,-38.169
2020-03-18,Chile,-0.34,-43.595,13.821,-37.291,-31.509,-16.504
2020-03-18,Colombia,8.993,-23.261,10.512,-27.436,-25.207,-17.977
2020-03-18,Croatia,4.042,14.882,11.781,-32.397,-44.256,-32.433
2020-03-18,Czechia,-21.384,-5.302,18.629,-64.993,-55.432,-40.754
2020-03-18,Denmark,-15.767,26.788,19.559,-36.559,-58.999,-53.622
2020-03-18,Ecuador,-50.302,-68.976,31.99,-75.462,-74.449,-72.935
2020-03-18,France,-37.494,-49.021,27.802,-77.63,-70.746,-63.411
2020-03-18,Gabon,-6.464,-4.979,7.927,-15.677,-17.327,-10.59
2020-03-18,Germany,5.444,39.01,11.127,-31.761,-38.837,-28.731
2020-03-18,Greece,-18.218,-22.232,18.815,-61.217,-56.832,-47.144
2020-03-18,Guatemala,-18.561,-34.553,21.601,-51.5,-60.871,-43.618
2020-03-18,Honduras,-48.877,-45.664,26.848,-76.422,-70.003,-69.451
2020-03-18,Hungary,5.223,5.181,14.257,-34.609,-38.75,-35.37
2020-03-18,Indonesia,-0.05,-11.649,7.349,-10.584,-20.283,-15.363
2020-03-18,Iraq,-25.556,-31.806,14.306,-50.266,-46.867,-41.831
2020-03-18,Italy,-42.969,-70.051,29.43,-78.436,-76.59,-61.256
2020-03-18,Japan,3.619,18.363,2.996,-1.924,-13.62,-3.633
2020-03-18,Kenya,-0.13,-12.84,7.213,-6.464,-2.122,-11.997
2020-03-18,Laos,-0.337,-4.182,3.111,-9.72,-15.476,9.898
2020-03-18,Latvia,-10.703,-1.729,13.729,-30.854,-39.592,-36.419
2020-03-18,Lithuania,-26.22,41.408,18.433,-53.134,-47.447,-46.879
2020-03-18,Luxembourg,-11.537,-26.859,23.077,-69.024,-53.206,-59.673
2020-03-18,Malta,-10.339,-35.357,20.318,-52.2,-39.331,-46.95
2020-03-18,Mexico,3.076,-12.656,4.734,-11.427,-15.004,-8.091
2020-03-18,Mozambique,-1.426,-2.665,-3.021,-8.467,-3.91,19.282
2020-03-18,Netherlands,5.25,34.113,15.805,-33.461,-55.472,-44.272
2020-03-18,New Zealand,12.486,-22.367,1.824,-8.373,-9.807,11.065
2020-03-18,North Macedonia,-4.251,-8.873,14.148,-51.497,-42.28,-40.109
2020-03-18,Norway,-15.015,16.855,19.938,-45.52,-54.646,-51.513
2020-03-18,Papua New Guinea,8.051,-8.544,7.839,0.189,-5.534,15.087
2020-03-18,Poland,-24.697,10.97,16.622,-51.534,-52.167,-38.867
2020-03-18,Qatar,-10.647,-20.243,15.645,-38.749,-37.186,-19.219
2020-03-18,Romania,-15.647,-15.828,10.952,-38.796,-40.58,-34.403
2020-03-18,Singapore,3.388,-1.661,10.747,-10.595,-18.303,-13.868
2020-03-18,Slovakia,-24.871,-1.698,20.6,-70.052,-60.594,-50.64
2020-03-18,Slovenia,-41.444,-4.244,22.606,-73.703,-56.022,-52.526
2020-03-18,South Africa,-4.291,-12.857,6.728,-14.464,-15.293,-7.379
2020-03-18,South Korea,-2.488,34.429,6.989,-19.729,-16.509,-6.822
2020-03-18,Spain,-39.387,-73.257,26.403,-83.627,-75.87,-60.383
2020-03-18,Sweden,-2.33,5.56,10.932,-25.516,-35.392,-25.475
2020-03-18,Tanzania,8.041,-1.716,1.562,-6.318,2.538,-6.052
